,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,6.00,1117,https://www.beeradvocate.com/beer/profile/287/1117/,Kalamazoo Stout,287,Bell's Brewery - Eccentric Café & General Store,"4,429",3.98
1,5.80,1118,https://www.beeradvocate.com/beer/profile/132/1118/,Chocolate Stout,132,Rogue Ales,"4,235",4.15
2,6.40,197,https://www.beeradvocate.com/beer/profile/63/197/,Obsidian Stout,63,Deschutes Brewery,"3,958",4.2
3,6.10,2403,https://www.beeradvocate.com/beer/profile/287/2403/,Double Cream Stout,287,Bell's Brewery - Eccentric Café & General Store,"3,916",3.95
4,5.80,283,https://www.beeradvocate.com/beer/profile/140/283/,Sierra Nevada Stout,140,Sierra Nevada Brewing Co.,"3,424",4.07
5,5.20,1153,https://www.beeradvocate.com/beer/profile/64/1153/,Chicory Stout,64,Dogfish Head Craft Brewery,"3,380",3.73
6,7.50,2010,https://www.beeradvocate.com/beer/profile/287/2010/,Java Stout,287,Bell's Brewery - Eccentric Café & General Store,"3,262",3.94
7,7.00,2511,https://www.beeradvocate.com/beer/profile/287/2511/,Cherry Stout,287,Bell's Brewery - Eccentric Café & General Store,"2,603",3.54
8,6.50,56545,https://www.beeradvocate.com/beer/profile/20681/56545/,Mean Old Tom,20681,Maine Beer Company,"2,437",3.99
9,7.50,6227,https://www.beeradvocate.com/beer/profile/1471/6227/,Dark Horse Tres Blueberry Stout,1471,Dark Horse Brewing Company,"1,763",3.97
10,6.50,10330,https://www.beeradvocate.com/beer/profile/1141/10330/,Aphrodisiaque,1141,Brasserie Dieu du Ciel!,"1,676",4.2
11,6.90,86545,https://www.beeradvocate.com/beer/profile/193/86545/,Wild Turkey Bourbon Barrel Stout,193,Anderson Valley Brewing Company,"1,630",3.79
12,6.00,1192,https://www.beeradvocate.com/beer/profile/402/1192/,Dominion Oak Barrel Stout,402,Old Dominion Brewing Company,"1,542",3.94
13,6.30,1830,https://www.beeradvocate.com/beer/profile/30/1830/,Out Of Bounds Stout,30,Avery Brewing Company,"1,350",3.77
14,6.20,135684,https://www.beeradvocate.com/beer/profile/140/135684/,Coffee Stout,140,Sierra Nevada Brewing Co.,"1,255",4.08
15,5.00,6373,https://www.beeradvocate.com/beer/profile/811/6373/,Highland Black Mocha Stout,811,Highland Brewing,"1,088",3.86
16,6.40,2870,https://www.beeradvocate.com/beer/profile/741/2870/,Fuel Cafe (Coffee Flavored Stout),741,"Lakefront Brewery, Inc.","1,049",3.43
17,5.75,2810,https://www.beeradvocate.com/beer/profile/590/2810/,Coffee Stout,590,New Glarus Brewing Company,"1,029",3.89
18,7.60,113784,https://www.beeradvocate.com/beer/profile/28743/113784/,Double Shot,28743,Tree House Brewing Company,930,4.55
19,5.90,45568,https://www.beeradvocate.com/beer/profile/98/45568/,Chocolate Stout,98,Harpoon Brewery & Beer Hall,822,3.63
20,6.50,138387,https://www.beeradvocate.com/beer/profile/199/138387/,The Commodore,199,Ballast Point Brewing Company,718,3.88
21,5.30,78798,https://www.beeradvocate.com/beer/profile/25370/78798/,Secret Stache Stout,25370,Finch Beer Co.,701,3.88
22,7.50,56836,https://www.beeradvocate.com/beer/profile/13307/56836/,Beer Hop Breakfast,13307,Mikkeller ApS,637,4.05
23,7.00,35385,https://www.beeradvocate.com/beer/profile/35571/35385/,Arcadia Cocoa Loco,35571,Arcadia Brewing Company,628,3.56
24,6.50,80760,https://www.beeradvocate.com/beer/profile/24827/80760/,Campfire Stout,24827,High Water Brewing,624,4.02
25,5.00,2420,https://www.beeradvocate.com/beer/profile/609/2420/,Bison Organic Chocolate Stout,609,Bison Brewing,604,3.47
26,6.00,79840,https://www.beeradvocate.com/beer/profile/22564/79840/,Mayan Mocha Stout,22564,Odd Side Ales,537,3.88
27,6.70,52233,https://www.beeradvocate.com/beer/profile/19897/52233/,Rise Up Coffee Stout,19897,Evolution Craft Brewing Company,533,4.12
28,6.00,9763,https://www.beeradvocate.com/beer/profile/3120/9763/,Captain Stout,3120,Alpine Beer Company,524,3.76
29,6.60,1443,https://www.beeradvocate.com/beer/profile/266/1443/,Redwood Stout,266,Mad River Brewing Company,523,4.03
30,5.80,186736,https://www.beeradvocate.com/beer/profile/35/186736/,Samuel Adams Nitro Coffee Stout,35,Boston Beer Company (Samuel Adams),485,3.83
31,5.50,101164,https://www.beeradvocate.com/beer/profile/31551/101164/,Maple Breakfast Stout,31551,14th Star Brewing Co.,466,3.79
32,5.40,75507,https://www.beeradvocate.com/beer/profile/27642/75507/,Boatswain Chocolate Stout,27642,Rhinelander Brewing Company,456,3.31
33,5.40,75068,https://www.beeradvocate.com/beer/profile/2447/75068/,Blue Bridge Coffee Stout,2447,Coronado Brewing Company,441,3.65
34,5.60,32763,https://www.beeradvocate.com/beer/profile/4426/32763/,Luna Coffee Stout,4426,Hinterland Brewery Restaurant,430,3.64
35,8.00,96579,https://www.beeradvocate.com/beer/profile/31722/96579/,Skillet Donut Stout,31722,Burial Beer Co.,428,4.22
36,6.70,2009,https://www.beeradvocate.com/beer/profile/287/2009/,Rye Stout,287,Bell's Brewery - Eccentric Café & General Store,426,3.89
37,5.80,42965,https://www.beeradvocate.com/beer/profile/16068/42965/,Overcast Espresso Stout,16068,Oakshire Brewing,386,3.85
38,6.20,39893,https://www.beeradvocate.com/beer/profile/10153/39893/,Pisgah Valdez,10153,Pisgah Brewing Co.,383,4.15
39,5.50,46331,https://www.beeradvocate.com/beer/profile/16503/46331/,CEO Stout,16503,Right Brain Brewery,348,3.78
40,5.30,43087,https://www.beeradvocate.com/beer/profile/16353/43087/,"Survival ""7-Grain"" Stout",16353,Hopworks Urban Brewery,328,4.01
41,6.80,63124,https://www.beeradvocate.com/beer/profile/18854/63124/,Irish Channel Stout,18854,New Orleans Lager & Ale Brewing Company (NOLA),327,3.98
42,6.00,193811,https://www.beeradvocate.com/beer/profile/11814/193811/,Blueberry Maple Stout,11814,Saugatuck Brewing Company,320,3.94
43,5.80,18973,https://www.beeradvocate.com/beer/profile/2097/18973/,Kuhnhenn Crème Brûlée Java Stout,2097,Kuhnhenn Brewing Company,319,4.11
44,7.00,48583,https://www.beeradvocate.com/beer/profile/18006/48583/,Baumé,18006,Half Acre Beer Company,313,3.94
45,6.70,49098,https://www.beeradvocate.com/beer/profile/17271/49098/,Black Phoenix (Chipotle Coffee Ale),17271,Bootlegger's Brewery,310,3.77
