,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,6.50,1159,https://www.beeradvocate.com/beer/profile/26/1159/,Robert The Bruce,26,3 Floyds Brewing Co.,"3,179",3.88
1,5.20,1163,https://www.beeradvocate.com/beer/profile/148/1163/,Belhaven Scottish Ale,148,Belhaven Brewery Company Ltd.,"2,154",3.82
2,6.60,12719,https://www.beeradvocate.com/beer/profile/10272/12719/,Innis And Gunn Original Oak Aged Beer,10272,Innis & Gunn,"1,854",3.74
3,5.30,740,https://www.beeradvocate.com/beer/profile/267/740/,Odell 90 Shilling Ale,267,Odell Brewing Company,"1,819",3.89
4,6.10,34069,https://www.beeradvocate.com/beer/profile/45/34069/,Brooklyn Winter Ale,45,Brooklyn Brewery,"1,128",3.58
5,6.80,2302,https://www.beeradvocate.com/beer/profile/754/2302/,Railbender Ale,754,Erie Brewing Co.,807,3.65
6,6.00,6218,https://www.beeradvocate.com/beer/profile/2171/6218/,Kilt Lifter Scottish Style Ale,2171,Four Peaks Brewing Company - 8th Street Brewery,766,3.72
7,6.00,271,https://www.beeradvocate.com/beer/profile/94/271/,Hibernator,94,Long Trail Brewing Co.,753,3.66
8,5.30,52042,https://www.beeradvocate.com/beer/profile/20672/52042/,Wee Mac,20672,Sun King Brewing Company,545,3.56
9,4.60,401,https://www.beeradvocate.com/beer/profile/118/401/,Dark Island,118,Orkney Brewery,434,3.96
10,5.80,10400,https://www.beeradvocate.com/beer/profile/199/10400/,Piper Down Scottish Ale,199,Ballast Point Brewing Company,408,3.64
11,4.60,1164,https://www.beeradvocate.com/beer/profile/148/1164/,St. Andrew's Ale,148,Belhaven Brewery Company Ltd.,332,3.84
12,5.20,3649,https://www.beeradvocate.com/beer/profile/1336/3649/,Jolly Scot Scottish Ale,1336,Appalachian Brewing Company,317,3.55
13,7.50,76426,https://www.beeradvocate.com/beer/profile/652/76426/,Sláinte,652,Central Waters Brewing Co.,290,3.86
14,5.60,2916,https://www.beeradvocate.com/beer/profile/823/2916/,Ten Penny Ale,823,The Olde Burnside Brewing Company,252,3.65
15,5.30,2928,https://www.beeradvocate.com/beer/profile/848/2928/,Laughing Lab Scottish-Style Ale,848,Bristol Brewing Company,244,3.74
16,4.00,3329,https://www.beeradvocate.com/beer/profile/118/3329/,The Red MacGregor,118,Orkney Brewery,237,3.78
17,5.20,8022,https://www.beeradvocate.com/beer/profile/12516/8022/,Twisted Kilt Scotch Ale,12516,Thirsty Dog Brewing Company,200,3.71
18,7.40,101518,https://www.beeradvocate.com/beer/profile/10272/101518/,Innis & Gunn Scottish Porter,10272,Innis & Gunn,183,3.62
19,5.30,5401,https://www.beeradvocate.com/beer/profile/1880/5401/,Burning Skye Scottish Style Ale,1880,Empyrean Brewing Company,181,3.47
20,7.00,14518,https://www.beeradvocate.com/beer/profile/1108/14518/,Blackfriar,1108,"Inveralmond Brewery Ltd., The",166,3.9
21,8.50,107030,https://www.beeradvocate.com/beer/profile/31093/107030/,Thunder Snow,31093,MadTree Brewing,161,3.82
22,7.10,20052,https://www.beeradvocate.com/beer/profile/378/20052/,Scottish Ale,378,Atlantic Brewing Company / Mainely Meat BBQ,139,3.95
23,10.00,40573,https://www.beeradvocate.com/beer/profile/118/40573/,Dark Island Reserve,118,Orkney Brewery,137,4.13
24,4.10,602,https://www.beeradvocate.com/beer/profile/188/602/,Caledonian 80/-,188,The Caledonian Brewing Company,136,3.76
25,6.80,115326,https://www.beeradvocate.com/beer/profile/10272/115326/,Innis & Gunn Rum Aged,10272,Innis & Gunn,135,3.81
26,5.00,12015,https://www.beeradvocate.com/beer/profile/1304/12015/,MacPelican's Scottish Style Ale,1304,Pelican Pub & Brewery,135,3.56
27,4.50,76106,https://www.beeradvocate.com/beer/profile/27076/76106/,Stone's Throw Scottish Ale,27076,Fargo Brewing Company,127,3.55
28,4.70,3264,https://www.beeradvocate.com/beer/profile/1108/3264/,Lia Fail,1108,"Inveralmond Brewery Ltd., The",126,3.75
29,8.50,108304,https://www.beeradvocate.com/beer/profile/26516/108304/,Bourbon Barrel Drafty Kilt,26516,Monday Night Brewing,124,3.97
30,6.30,2386,https://www.beeradvocate.com/beer/profile/74/2386/,Gritty McDuff's Scottish Ale,74,Gritty McDuff's Brewing Company,122,3.62
31,5.10,83876,https://www.beeradvocate.com/beer/profile/30791/83876/,Maxwell's Scottish Ale,30791,Rivertowne Brewing,122,3.77
32,5.20,152,https://www.beeradvocate.com/beer/profile/46/152/,Black Douglas Ale,46,Broughton Ales Ltd,118,3.93
33,7.40,151988,https://www.beeradvocate.com/beer/profile/10272/151988/,Innis & Gunn Bourbon Cask Dark Ale,10272,Innis & Gunn,97,3.92
34,5.50,79371,https://www.beeradvocate.com/beer/profile/24791/79371/,Tartan Ale,24791,Port City Brewing,94,3.57
35,5.60,119971,https://www.beeradvocate.com/beer/profile/28908/119971/,Squatters Wee Peat,28908,Utah Brewers Cooperative,82,3.64
