,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.10,712,https://www.beeradvocate.com/beer/profile/252/712/,Weihenstephaner Original,252,Bayerische Staatsbrauerei Weihenstephan,"2,376",4.09
1,5.10,3062,https://www.beeradvocate.com/beer/profile/4686/3062/,Hofbräu Original,4686,Hofbräuhaus München,"1,616",3.8
2,5.00,57471,https://www.beeradvocate.com/beer/profile/590/57471/,Two Women Lager,590,New Glarus Brewing Company,"1,491",3.83
3,5.20,1944,https://www.beeradvocate.com/beer/profile/142/1944/,Spaten Münchner Hell (Premium Lager),142,Spaten-Franziskaner-Bräu,"1,466",3.69
4,5.00,44531,https://www.beeradvocate.com/beer/profile/13014/44531/,Hell Lager,13014,Surly Brewing Company,"1,181",3.82
5,4.90,388,https://www.beeradvocate.com/beer/profile/124/388/,Paulaner Original Münchner,124,Paulaner Brauerei GmbH & Co. KG,"1,055",3.73
6,4.80,1002,https://www.beeradvocate.com/beer/profile/345/1002/,Victory Helles Lager,345,Victory Brewing Company - Downingtown,900,3.58
7,5.20,280,https://www.beeradvocate.com/beer/profile/95/280/,Löwenbräu Original,95,Löwenbräu AG,868,3.28
8,5.00,73559,https://www.beeradvocate.com/beer/profile/17981/73559/,Hotter Than Helles Lager,17981,Cigar City Brewing,809,3.59
9,4.30,29145,https://www.beeradvocate.com/beer/profile/263/29145/,Aecht Schlenkerla Helles Lagerbier,263,Brauerei Heller-Trum / Schlenkerla,722,3.95
10,5.20,22981,https://www.beeradvocate.com/beer/profile/26/22981/,Gorch Fock,26,3 Floyds Brewing Co.,651,3.67
11,5.10,43605,https://www.beeradvocate.com/beer/profile/16057/43605/,Bikini Blonde Lager,16057,Maui Brewing Co.,587,3.61
12,5.50,31425,https://www.beeradvocate.com/beer/profile/76/31425/,Hacker-Pschorr Münchner Gold,76,Hacker-Pschorr Bräu GmbH,585,3.7
13,4.50,38861,https://www.beeradvocate.com/beer/profile/199/38861/,Longfin Lager,199,Ballast Point Brewing Company,577,3.61
14,5.60,4139,https://www.beeradvocate.com/beer/profile/820/4139/,Augustiner Bräu Edelstoff,820,Augustiner-Bräu Wagner KG,560,3.9
15,5.00,2106,https://www.beeradvocate.com/beer/profile/394/2106/,Stoudt's Gold Lager,394,Stoudts Brewing Co.,541,3.91
16,4.20,28268,https://www.beeradvocate.com/beer/profile/590/28268/,Yokel,590,New Glarus Brewing Company,516,3.88
17,5.40,260797,https://www.beeradvocate.com/beer/profile/35/260797/,Fresh As Helles,35,Boston Beer Company (Samuel Adams),444,3.62
18,4.90,3319,https://www.beeradvocate.com/beer/profile/817/3319/,Stiegl Goldbräu,817,Stieglbrauerei zu Salzburg GmbH,427,3.51
19,5.20,2560,https://www.beeradvocate.com/beer/profile/820/2560/,Augustiner Bräu Lagerbier Hell,820,Augustiner-Bräu Wagner KG,425,4.17
20,5.20,153110,https://www.beeradvocate.com/beer/profile/26520/153110/,House Lager,26520,Jack's Abby Brewing,394,3.89
21,4.50,49145,https://www.beeradvocate.com/beer/profile/583/49145/,Schlafly Summer Lager,583,The Schlafly Tap Room,384,3.52
22,4.90,24283,https://www.beeradvocate.com/beer/profile/1853/24283/,Helles Golden Lager,1853,Sly Fox Brewing Company,331,3.67
23,4.90,57660,https://www.beeradvocate.com/beer/profile/22512/57660/,Von Trapp Golden Helles Lager,22512,von Trapp Brewing,286,3.87
24,4.80,105785,https://www.beeradvocate.com/beer/profile/911/105785/,Andechser Vollbier Hell,911,Klosterbrauerei Andechs,265,4.03
25,4.00,384,https://www.beeradvocate.com/beer/profile/125/384/,Penn Gold,125,Pennsylvania Brewing Company,244,3.79
26,4.60,147101,https://www.beeradvocate.com/beer/profile/3818/147101/,Where The Helles Summer?,3818,Southern Tier Brewing Company,206,3.78
27,4.80,9298,https://www.beeradvocate.com/beer/profile/3923/9298/,Henninger Premium Lager,3923,Henninger Bräu AG,205,2.98
28,5.20,43881,https://www.beeradvocate.com/beer/profile/10991/43881/,Christian Moerlein Lager House Original Golden Helles,10991,Christian Moerlein Brewing Company,189,3.47
29,4.80,12993,https://www.beeradvocate.com/beer/profile/696/12993/,Thomas Hooker Munich-Style Lager,696,Thomas Hooker Brewing Company,184,3.92
30,5.00,73681,https://www.beeradvocate.com/beer/profile/9969/73681/,Rahr's Blonde,9969,Rahr & Sons Brewing Company,175,3.38
31,5.00,219880,https://www.beeradvocate.com/beer/profile/35/219880/,Heaven Or Helles,35,Boston Beer Company (Samuel Adams),175,3.66
32,4.50,46792,https://www.beeradvocate.com/beer/profile/18539/46792/,Gold Leaf Lager,18539,Devils Backbone Brewing Company,166,3.56
33,5.50,148908,https://www.beeradvocate.com/beer/profile/17981/148908/,Strawberry Shortcake,17981,Cigar City Brewing,164,3.76
34,4.80,19956,https://www.beeradvocate.com/beer/profile/9969/19956/,Blonde Lager,9969,Rahr & Sons Brewing Company,160,3.35
