,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.00,1703,https://www.beeradvocate.com/beer/profile/388/1703/,Cantillon Gueuze 100% Lambic,388,Brasserie Cantillon,"3,793",4.45
1,6.00,6305,https://www.beeradvocate.com/beer/profile/2216/6305/,Drie Fonteinen Oude Geuze,2216,Brouwerij 3 Fonteinen,"2,864",4.4
2,5.50,6104,https://www.beeradvocate.com/beer/profile/187/6104/,Lindemans Gueuze Cuvée René,187,Brouwerij Lindemans,"2,165",4.1
3,6.40,70745,https://www.beeradvocate.com/beer/profile/25923/70745/,Oude Gueuze Tilquin à L'Ancienne,25923,Gueuzerie Tilquin,"2,056",4.34
4,7.00,51116,https://www.beeradvocate.com/beer/profile/18149/51116/,Duck Duck Gooze,18149,The Lost Abbey,"1,839",4.62
5,5.60,86970,https://www.beeradvocate.com/beer/profile/40927/86970/,Rueuze,40927,Bruery Terreux,"1,454",4.19
6,6.00,1710,https://www.beeradvocate.com/beer/profile/636/1710/,Oude Gueuze,636,Hanssens Artisanaal bvba,"1,325",4.26
7,5.00,21683,https://www.beeradvocate.com/beer/profile/388/21683/,Cantillon Cuvée Des Champions,388,Brasserie Cantillon,"1,276",4.36
8,5.00,6317,https://www.beeradvocate.com/beer/profile/2541/6317/,Girardin Gueuze 1882 (Black Label),2541,Brouwerij Girardin,"1,204",4.29
9,5.00,13826,https://www.beeradvocate.com/beer/profile/388/13826/,Cantillon Lou Pepe - Gueuze,388,Brasserie Cantillon,"1,189",4.5
10,8.00,5357,https://www.beeradvocate.com/beer/profile/47/5357/,Boon Oude Geuze Mariage Parfait,47,Brouwerij Boon,"1,133",4.13
11,7.50,79387,https://www.beeradvocate.com/beer/profile/2216/79387/,Drie Fonteinen Oude Geuze Golden Blend,2216,Brouwerij 3 Fonteinen,"1,087",4.49
12,5.00,5212,https://www.beeradvocate.com/beer/profile/212/5212/,St. Louis Gueuze Fond Tradition,212,Brouwerij Van Honsebrouck N.V.,"1,042",3.9
13,6.00,2595,https://www.beeradvocate.com/beer/profile/828/2595/,Oud Beersel Oude Geuze Vieille,828,Brouwerij Oud Beersel,"1,016",4.04
14,7.00,13159,https://www.beeradvocate.com/beer/profile/47/13159/,Oude Geuze Boon A L'Ancienne,47,Brouwerij Boon,804,3.96
15,6.00,30517,https://www.beeradvocate.com/beer/profile/2216/30517/,Drie Fonteinen Oude Geuze Vintage,2216,Brouwerij 3 Fonteinen,769,4.57
16,7.00,40341,https://www.beeradvocate.com/beer/profile/388/40341/,Cantillon 50 Degrees North-4 Degrees East,388,Brasserie Cantillon,435,4.37
17,4.80,73100,https://www.beeradvocate.com/beer/profile/25923/73100/,Gueuze Tilquin (Draught Version),25923,Gueuzerie Tilquin,410,4.31
18,6.00,39320,https://www.beeradvocate.com/beer/profile/2216/39320/,Drie Fonteinen Doesjel,2216,Brouwerij 3 Fonteinen,406,4.09
19,6.00,153,https://www.beeradvocate.com/beer/profile/47/153/,Boon Geuze,47,Brouwerij Boon,393,3.95
20, ? ,74400,https://www.beeradvocate.com/beer/profile/1170/74400/,Sour Reserve,1170,Upland Brewing Company,384,4.38
21,5.50,49913,https://www.beeradvocate.com/beer/profile/2791/49913/,Timmermans Oude Gueuze Limited Edition,2791,Brouwerij Timmermans-John Martin N.V.,365,4
22,7.60,140278,https://www.beeradvocate.com/beer/profile/25923/140278/,Oude (Gueuze Tilquin)²,25923,Gueuzerie Tilquin,329,4.42
23,5.00,3566,https://www.beeradvocate.com/beer/profile/187/3566/,Lindemans Gueuze,187,Brouwerij Lindemans,327,3.61
24,6.00,235041,https://www.beeradvocate.com/beer/profile/2216/235041/,Oude Geuze Cuvée Armand & Gaston,2216,Brouwerij 3 Fonteinen,322,4.51
25,7.00,51722,https://www.beeradvocate.com/beer/profile/47/51722/,HORALs Oude Geuze Mega Blend,47,Brouwerij Boon,312,4.23
26,4.50,1796,https://www.beeradvocate.com/beer/profile/654/1796/,Mort Subite Gueuze,654,Brouwerij Mort Subite,241,3.46
27,5.50,5599,https://www.beeradvocate.com/beer/profile/2170/5599/,Oude Geuze De Cam,2170,De Cam Geuzestekerij,218,4.33
28, ? ,89292,https://www.beeradvocate.com/beer/profile/1114/89292/,Le Roar Grrrz,1114,Bullfrog Brewery,166,4.49
29,6.40,87241,https://www.beeradvocate.com/beer/profile/22157/87241/,Ville De Rivere Geuze,22157,Rivertown Brewery & Barrel House,162,3.72
30,4.50,2395,https://www.beeradvocate.com/beer/profile/212/2395/,St. Louis Gueuze Lambic,212,Brouwerij Van Honsebrouck N.V.,153,3.28
31,5.80,252059,https://www.beeradvocate.com/beer/profile/24018/252059/,SPON — Méthode Traditionelle,24018,Jester King Brewery,148,4.33
32,7.00,200292,https://www.beeradvocate.com/beer/profile/47/200292/,Oude Geuze Boon Black Label,47,Brouwerij Boon,132,4.21
33,5.50,5355,https://www.beeradvocate.com/beer/profile/945/5355/,Belle Vue Gueuze,945,Brasserie Belle-Vue,107,3.18
34,5.00,8680,https://www.beeradvocate.com/beer/profile/2541/8680/,Girardin Gueuze 1882 (White Label),2541,Brouwerij Girardin,94,3.71
35,5.50,60088,https://www.beeradvocate.com/beer/profile/190/60088/,De Troch Oude Gueuze,190,Brouwerij De Troch,91,4.06
36,5.00,59999,https://www.beeradvocate.com/beer/profile/13307/59999/,Spontanale,13307,Mikkeller ApS,88,3.81
37,5.50,155148,https://www.beeradvocate.com/beer/profile/190/155148/,Winter Gueuze,190,Brouwerij De Troch,72,3.32
38,7.00,30741,https://www.beeradvocate.com/beer/profile/654/30741/,Mort Subite Oude Gueuze,654,Brouwerij Mort Subite,67,3.75
39,6.50,29005,https://www.beeradvocate.com/beer/profile/47/29005/,Moriau Oude Geuze,47,Brouwerij Boon,63,3.89
40,5.80,24663,https://www.beeradvocate.com/beer/profile/3313/24663/,Reuss,3313,Brouwerij Kerkom,57,4.07
41,7.00,55815,https://www.beeradvocate.com/beer/profile/16790/55815/,L'enfant Terrible,16790,Brouwerij De Dochter van de Korenaar,54,3.68
42,7.00,38214,https://www.beeradvocate.com/beer/profile/21734/38214/,Vicardin,21734,Brouwerij Dilewyns,53,3.65
43,5.50,697,https://www.beeradvocate.com/beer/profile/223/697/,Jacobins Gueuze,223,Brouwerij Bockor N.V. / Brouwerij Omer Vander Ghinste,48,3.47
44,5.60,23132,https://www.beeradvocate.com/beer/profile/190/23132/,Chapeau X'mas Gueuze,190,Brouwerij De Troch,44,2.76
45,5.50,5359,https://www.beeradvocate.com/beer/profile/190/5359/,Chapeau Gueuze Lambic,190,Brouwerij De Troch,34,2.61
46,5.00,6561,https://www.beeradvocate.com/beer/profile/2791/6561/,Timmermans Gueuze Lambic,2791,Brouwerij Timmermans-John Martin N.V.,33,3.81
47,5.00,10552,https://www.beeradvocate.com/beer/profile/2791/10552/,Timmermans Tradition Gueuze Lambic,2791,Brouwerij Timmermans-John Martin N.V.,28,3.23
48,6.50,279935,https://www.beeradvocate.com/beer/profile/828/279935/,Oud Beersel Oude Geuze Vandervelden 135 Years,828,Brouwerij Oud Beersel,23,4.16
49,6.40,293126,https://www.beeradvocate.com/beer/profile/47/293126/,Boon / Mikkeller Oude Geuze,47,Brouwerij Boon,21,4.01
