,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,9.00,412,https://www.beeradvocate.com/beer/profile/112/412/,Old Rasputin,112,North Coast Brewing Co.,"12,443",4.3
1,10.50,34483,https://www.beeradvocate.com/beer/profile/2681/34483/,Ten FIDY,2681,Oskar Blues Grill & Brew,"10,020",4.38
2,10.50,21822,https://www.beeradvocate.com/beer/profile/1199/21822/,Imperial Stout,1199,Founders Brewing Company,"7,915",4.36
3,10.00,680,https://www.beeradvocate.com/beer/profile/45/680/,Brooklyn Black Chocolate Stout,45,Brooklyn Brewery,"6,777",4.15
4,14.00,41815,https://www.beeradvocate.com/beer/profile/2210/41815/,Parabola,2210,Firestone Walker Brewing Co.,"6,713",4.61
5,10.50,1444,https://www.beeradvocate.com/beer/profile/287/1444/,Expedition Stout,287,Bell's Brewery - Eccentric Café & General Store,"6,305",4.26
6,9.50,12013,https://www.beeradvocate.com/beer/profile/158/12013/,Yeti Imperial Stout,158,Great Divide Brewing Company,"5,558",4.21
7,10.20,86149,https://www.beeradvocate.com/beer/profile/140/86149/,Narwhal Imperial Stout,140,Sierra Nevada Brewing Co.,"5,197",4.16
8,9.50,19216,https://www.beeradvocate.com/beer/profile/158/19216/,Oak Aged Yeti Imperial Stout,158,Great Divide Brewing Company,"4,613",4.26
9,15.00,7520,https://www.beeradvocate.com/beer/profile/26/7520/,Dark Lord Imperial Stout,26,3 Floyds Brewing Co.,"4,347",4.27
10,11.00,45073,https://www.beeradvocate.com/beer/profile/1471/45073/,Plead The 5th Imperial Stout,1471,Dark Horse Brewing Company,"4,034",4.31
11,10.30,33127,https://www.beeradvocate.com/beer/profile/13014/33127/,Darkness,13014,Surly Brewing Company,"3,959",4.48
12,7.00,782,https://www.beeradvocate.com/beer/profile/113/782/,Imperial Stout,113,Samuel Smith Old Brewery (Tadcaster),"3,809",4.16
13,9.00,15813,https://www.beeradvocate.com/beer/profile/73/15813/,Blackout Stout,73,Great Lakes Brewing Co.,"3,573",4.2
