,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,5.60,1914,https://www.beeradvocate.com/beer/profile/192/1914/,1554 Black Lager,192,New Belgium Brewing,"4,135",3.82
1,4.50,57285,https://www.beeradvocate.com/beer/profile/209/57285/,Guinness Black Lager,209,Guinness Ltd.,"1,977",3.14
2,4.90,2940,https://www.beeradvocate.com/beer/profile/710/2940/,Leinenkugel's Creamy Dark,710,Jacob Leinenkugel Brewing Company,992,3.35
3,5.00,1186,https://www.beeradvocate.com/beer/profile/404/1186/,Blackened Voodoo Lager,404,Dixie Brewing Co.,832,3.37
4,5.00,1167,https://www.beeradvocate.com/beer/profile/81/1167/,Heineken Dark Lager,81,Heineken Nederland B.V.,637,3.21
5,5.60,2235,https://www.beeradvocate.com/beer/profile/401/2235/,Baltika #4 Original (Dark),401,Baltika Breweries,446,3.38
6,4.80,698,https://www.beeradvocate.com/beer/profile/224/698/,St. Pauli Girl Special Dark,224,St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.,408,3.04
7,6.50,48508,https://www.beeradvocate.com/beer/profile/13839/48508/,Hot Rocks Lager,13839,Port Brewing,367,3.73
8,6.00,710,https://www.beeradvocate.com/beer/profile/197/710/,Fischer Tradition Amber,197,Brasserie Fischer / Fischer Biere d' Alsace,365,2.93
9,5.00,2306,https://www.beeradvocate.com/beer/profile/763/2306/,Death & Taxes Black Beer,763,Moonlight Brewing Company,310,4.17
10,5.00,7102,https://www.beeradvocate.com/beer/profile/355/7102/,San Miguel Dark Lager,355,San Miguel Brewery Inc.,268,3.44
11,4.70,35967,https://www.beeradvocate.com/beer/profile/304/35967/,Budweiser Budvar Czech Dark Lager,304,"Budějovický Budvar, n.p.",227,3.66
12,6.50,12362,https://www.beeradvocate.com/beer/profile/569/12362/,Efes Dark,569,Anadolu Efes Brewery,194,3.11
13,5.00,5196,https://www.beeradvocate.com/beer/profile/416/5196/,Brick Waterloo Dark Lager,416,Brick Brewing Co.,188,3.09
14,8.00,37147,https://www.beeradvocate.com/beer/profile/9629/37147/,Black Licorice Lager,9629,Short's Brewing Company,185,3.87
15,7.00,86044,https://www.beeradvocate.com/beer/profile/5316/86044/,LTD Series - 06,5316,Full Sail Brewery & Tasting Room & Pub,178,3.82
16,6.50,27607,https://www.beeradvocate.com/beer/profile/2970/27607/,Beerlao Dark,2970,Lao Brewery Co.,177,3.3
17,5.00,83646,https://www.beeradvocate.com/beer/profile/193/83646/,El Steinber Dark Lager,193,Anderson Valley Brewing Company,165,3.51
18,5.40,22584,https://www.beeradvocate.com/beer/profile/9262/22584/,Alhambra Negra,9262,"Grupo Cervezas Alhambra, SL",157,3.29
19,5.75,33357,https://www.beeradvocate.com/beer/profile/8768/33357/,Kelso Nut Brown Lager,8768,Greenpoint Beerworks / Kelso of Brooklyn,149,3.73
20,4.90,86001,https://www.beeradvocate.com/beer/profile/29196/86001/,Pils Noir,29196,Susquehanna Brewing Company,136,3.49
21,4.50,82289,https://www.beeradvocate.com/beer/profile/303/82289/,Praga Dark Lager,303,První Budějovický Pivovar Samson,131,3.55
22,5.30,40147,https://www.beeradvocate.com/beer/profile/1464/40147/,Elevator Dark Horse Lager,1464,Elevator Brewery & Draught Haus,128,3.64
23,6.00,7195,https://www.beeradvocate.com/beer/profile/2977/7195/,Pietra,2977,Brasserie Pietra,122,3.22
24,5.70,57920,https://www.beeradvocate.com/beer/profile/4106/57920/,Žatec Dark Lager,4106,Žatecký Pivovar,108,3.78
25,5.50,25468,https://www.beeradvocate.com/beer/profile/568/25468/,Palone,568,Browar Okocim S.A. (Carlsberg),99,3.7
26,4.60,11961,https://www.beeradvocate.com/beer/profile/783/11961/,Faxe Amber,783,Royal Unibrew A/S,89,2.83
27,4.40,8689,https://www.beeradvocate.com/beer/profile/437/8689/,Staropramen Černý,437,Pivovary Staropramen,89,3.62
28,4.00,76132,https://www.beeradvocate.com/beer/profile/22723/76132/,Black Lager (Černé Pivo),22723,Notch Brewing,80,3.94
29,5.00,37864,https://www.beeradvocate.com/beer/profile/439/37864/,Super Bock Stout,439,UNICER União Cervejeira S.A.,77,3.11
30,5.00,10237,https://www.beeradvocate.com/beer/profile/726/10237/,DAB Dark Beer,726,Dortmunder Actien Brauerei / DAB,77,3.36
31,4.30,6187,https://www.beeradvocate.com/beer/profile/301/6187/,Sagres Cerveja Preta (Dark),301,Sociedade Central de Cervejas,75,3.12
32,5.30,35035,https://www.beeradvocate.com/beer/profile/601/35035/,Obolon Oksamytove (Deep Velvet),601,Obolon Brewery,72,3.32
33,5.00,21521,https://www.beeradvocate.com/beer/profile/2055/21521/,Bernard Cerne,2055,Bernard Family Brewery,68,3.78
34,4.50,6614,https://www.beeradvocate.com/beer/profile/2805/6614/,U Fleku Dark Lager,2805,U Fleků Pivovar a Restaurace,68,4.26
35,4.80,14167,https://www.beeradvocate.com/beer/profile/437/14167/,Staropramen Granat Beer,437,Pivovary Staropramen,67,3.46
36,5.00,11175,https://www.beeradvocate.com/beer/profile/391/11175/,Big Rock Honey Brown Lager,391,Big Rock Brewery,67,3.08
37,4.50,9395,https://www.beeradvocate.com/beer/profile/168/9395/,Lev Black Lion,168,Měšťanský pivovar Havlíčkův Brod,67,3.41
38,5.00,11490,https://www.beeradvocate.com/beer/profile/284/11490/,Yebisu Black Beer,284,Sapporo Breweries Ltd.,67,3.5
39,6.20,7078,https://www.beeradvocate.com/beer/profile/301/7078/,Bohemia,301,Sociedade Central de Cervejas,66,3.34
40,5.50,36001,https://www.beeradvocate.com/beer/profile/15922/36001/,Moa Noir,15922,Moa Brewing Company,65,3.72
41,4.80,14874,https://www.beeradvocate.com/beer/profile/707/14874/,Primator Dark Lager,707,Pivovar Náchod a.s.,60,3.58
42,4.50,27684,https://www.beeradvocate.com/beer/profile/3912/27684/,Dark 266,3912,Cameron's Brewing Co.,60,3.25
43,9.30,101387,https://www.beeradvocate.com/beer/profile/29656/101387/,Lakewood Goatman,29656,Lakewood Brewing Company,58,3.8
44,7.00,116077,https://www.beeradvocate.com/beer/profile/219/116077/,3 Best Friends,219,Sudwerk Brewing Company,53,3.7
45,5.50,89545,https://www.beeradvocate.com/beer/profile/716/89545/,Asahi Dry Black,716,Asahi Breweries Ltd,53,3.18
46,5.90,97943,https://www.beeradvocate.com/beer/profile/32426/97943/,Nightfall Lager,32426,Pecatonica Beer Company,52,3.38
47,2.50,4087,https://www.beeradvocate.com/beer/profile/81/4087/,Heineken Oud Bruin,81,Heineken Nederland B.V.,52,2.79
48,7.30,42822,https://www.beeradvocate.com/beer/profile/1720/42822/,Tomislav Pivo,1720,Zagrebaèka Pivovara D.d.,51,3.7
49,5.10,118880,https://www.beeradvocate.com/beer/profile/29619/118880/,Celestial Meridian Cascadian Dark Lager,29619,Base Camp Brewing Company,47,3.73
50,5.00,2054,https://www.beeradvocate.com/beer/profile/22/2054/,U Rousse,22,Unibroue,44,2.89
51,6.50,231344,https://www.beeradvocate.com/beer/profile/43654/231344/,First Call,43654,Modist Brewing Co.,43,4.1
52,5.20,85171,https://www.beeradvocate.com/beer/profile/3963/85171/,Fix Dark,3963,Hellenic Breweries Of Atalanti S.A.,43,3.12
53,5.00,149452,https://www.beeradvocate.com/beer/profile/284/149452/,Sapporo Premium Black Beer,284,Sapporo Breweries Ltd.,42,3.76
54,5.00,8590,https://www.beeradvocate.com/beer/profile/765/8590/,Trafalgar Paddy's Irish Red Lager,765,All or Nothing Brewhouse,39,2.79
55, ? ,12687,https://www.beeradvocate.com/beer/profile/1939/12687/,Layla Dirty Blonde Lager,1939,Ibbl Ashkelon / Tank Beer,39,3.13
56,5.00,58010,https://www.beeradvocate.com/beer/profile/21333/58010/,Granát - BrouCzech Dark,21333,Nova Paka Brewery,39,3.61
57,7.00,4808,https://www.beeradvocate.com/beer/profile/1705/4808/,Silva Strong Dark Beer,1705,Silva Reghin S.A. (Brau-Union Romania),39,3.45
58,6.00,20446,https://www.beeradvocate.com/beer/profile/763/20446/,Bony Fingers,763,Moonlight Brewing Company,39,4.24
59,6.30,45326,https://www.beeradvocate.com/beer/profile/5687/45326/,Schwarzer Kristall,5687,Brauerei Locher AG,37,4.17
60,5.20,25835,https://www.beeradvocate.com/beer/profile/12215/25835/,Oldgott,12215,Minipivovar U Medvídků,37,3.57
61,5.50,45087,https://www.beeradvocate.com/beer/profile/1084/45087/,Mythos Red,1084,Mythos Breweries S.A.,36,3.27
62, ? ,42663,https://www.beeradvocate.com/beer/profile/447/42663/,McSorley's Dark Lager,447,Pabst Brewing Company,36,3.19
63,4.40,14349,https://www.beeradvocate.com/beer/profile/7366/14349/,Bohemia Regent Premium Dark,7366,Pivovar Regent Třeboň,35,3.37
64,5.00,72163,https://www.beeradvocate.com/beer/profile/24808/72163/,Wolverine Dark,24808,Wolverine State Brewing Company,35,3.58
65,4.40,2061,https://www.beeradvocate.com/beer/profile/671/2061/,Kilikia Dark,671,Beer of Yerevan JSC,33,3.26
66,4.50,6245,https://www.beeradvocate.com/beer/profile/2520/6245/,Telenn Du,2520,Brasserie Lancelot,33,3.78
67,4.80,40370,https://www.beeradvocate.com/beer/profile/8818/40370/,California Black Beer,8818,Last Name Brewing,32,3.22
68,5.50,46215,https://www.beeradvocate.com/beer/profile/12238/46215/,Saint Norbert Dark,12238,Klášterní pivovar Strahov,30,4.01
69,5.00,248291,https://www.beeradvocate.com/beer/profile/41980/248291/,Bones Shirt,41980,Suarez Family Brewery,30,3.95
70,6.00,98186,https://www.beeradvocate.com/beer/profile/30452/98186/,John Michael Dark Lyric Lagrrr!,30452,SingleCut Beersmiths,28,3.81
