,abvs,beer_ids,beer_links,beer_names,company_ids,companys,ratings,scores
0,14.40,100421,https://www.beeradvocate.com/beer/profile/1146/100421/,Bourbon County Brand Barleywine Ale,1146,Goose Island Beer Co.,"5,368",4.52
1,12.50,41121,https://www.beeradvocate.com/beer/profile/2210/41121/,§ucaba,2210,Firestone Walker Brewing Co.,"5,176",4.52
2,11.10,18199,https://www.beeradvocate.com/beer/profile/392/18199/,Insanity - Oak Barrel-Aged,392,Weyerbacher Brewing Co.,"2,508",4.15
3,11.10,1566,https://www.beeradvocate.com/beer/profile/392/1566/,Blithering Idiot,392,Weyerbacher Brewing Co.,"2,227",3.67
4,14.00,46230,https://www.beeradvocate.com/beer/profile/1304/46230/,Mother Of All Storms,1304,Pelican Pub & Brewery,"2,034",4.45
5,10.00,1445,https://www.beeradvocate.com/beer/profile/28/1445/,Old Foghorn,28,Anchor Brewing Company,"2,011",3.92
6,12.00,50509,https://www.beeradvocate.com/beer/profile/2210/50509/,Double Double Barrel Ale,2210,Firestone Walker Brewing Co.,"1,979",4.29
7,11.00,49472,https://www.beeradvocate.com/beer/profile/63/49472/,Mirror Mirror,63,Deschutes Brewery,"1,813",4.25
8,11.50,705,https://www.beeradvocate.com/beer/profile/178/705/,Harvest Ale (Limited Edition),178,J.W. Lees & Co (Brewers) Ltd,"1,546",4.24
9,13.20,18093,https://www.beeradvocate.com/beer/profile/385/18093/,Arctic Devil Barley Wine,385,Midnight Sun Brewing Co.,"1,363",4.36
10,10.20,2678,https://www.beeradvocate.com/beer/profile/68/2678/,Horn Dog Barley Wine Style Ale,68,Flying Dog Brewery,"1,320",3.85
11,13.00,72933,https://www.beeradvocate.com/beer/profile/22072/72933/,Straight Jacket,22072,Revolution Brewing,757,4.33
12,14.50,8388,https://www.beeradvocate.com/beer/profile/2097/8388/,Bourbon Barrel-Aged Barley Wine,2097,Kuhnhenn Brewing Company,756,4.42
13,11.00,34284,https://www.beeradvocate.com/beer/profile/9790/34284/,Barleywine Ale,9790,The Duck-Rabbit Craft Brewery,609,3.82
